27612471
50559179
258563767
195993557
24458346
200768326
97205213
24443438
41647611
141764043
49671919
192967660
61190661
138640899
69981798
113918975
71341942
95511570
80990428
61088860
29413896
145253210
186178003
170378262
55736257
45043410
29345682
12363853
93403094
96338851
20704570
58093544
49473097
184689839
4636054
156517748
21348277
60172311
34242075
91859023
224283539
100179432
35509008
9311289
161770895
89493085
19930558
26231519
10241200
190639675
399362003
40551275
92701582
86966661
81570502
17304113
33903085
39424087
127523835
14171277
75880436
36131545
198318453
58492429
57902609
58443112
56628807
181870064
136338762
17712700
98700467
35222670
143562652
85046605
473891
73463419
89756233
14337039
3356506
94553169
207355216
134130720
54783730
66653773
13066814
34531724
133846157
146896009
271478655
10821597
13157147
223113540
224216427
147434743
146567105
2348750
132108322
25271653
170059692
71036394
94669023
29447112
34837708
70865131
223823938
91440542
142909641
42291084
66751322
111230696
18532026
